,tweet_id,text,task1,task2,ID
2266,1.1235030214914947e+18,"RT @ARMYLO3E: No one:

My TL:
Scroll down
⠀

⠀⠀

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀
Keep scrolling

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀

⠀

⠀

⠀

⠀

⠀
now you’re obl…",NOT,NONE,hasoc_2020_en_4935
2269,1.1236471000661728e+18,RT @Fourens_: Someone asked my dad why my sisters don’t have English names and he said “do English people give their children Igbo names” 😭…,NOT,NONE,hasoc_2020_en_739
2271,1.1236886236757279e+18,"RT @KokeReport: If a proceeding is ""based on false allegations,"" the president ""could terminate that proceeding and it would not be a corru…",NOT,NONE,hasoc_2020_en_1359
2272,1.1236838211808705e+18,"@Rhiannamator Totally agree! I like Taker, but the freshness date on him expired years ago.",NOT,NONE,hasoc_2020_en_5096
2280,1.1235471749632778e+18,"RT @forEXOver_: @EXOVotingSquad @weareoneEXO my country came second!!! 
yassss go sizt!! For EXO!!!
#BBMAsTopSocial EXO
@weareoneEXO https:…",NOT,NONE,hasoc_2020_en_3226
2282,1.1235612006867026e+18,"If your friend of 10 years doesn’t invite you to her wedding, she’s not your friend, right? 🙄 bye.",NOT,NONE,hasoc_2020_en_2391
2283,1.1270695388587457e+18,@Lauren_Lopezz i didn’t want to expose you like this,NOT,NONE,hasoc_2020_en_4805
2286,1.1267837138309448e+18,"As anticipated, there was exceptionally high demand for the CBeebies Proms and seated tickets are now sold out. We’… https://t.co/lEo7nZHGsA",NOT,NONE,hasoc_2020_en_2970
2290,1.1237231217926226e+18,RT @almostjingo: “This is the third case in less than a year in which a former US intelligence officer has pled or been found guilty of con…,NOT,NONE,hasoc_2020_en_475
2292,1.1269600465444413e+18,RT @Nurse_Green: @PinPointIncorp has been a great help in collaboration work with local boroughs for @NHSBartsHealth! Truly engaging our co…,NOT,NONE,hasoc_2020_en_543
2293,1.1235519271014808e+18,I want to go to prom without a date,NOT,NONE,hasoc_2020_en_5217
2297,1.1303091521595392e+18,"RT @vondoviak: Anyway, no interest in the prequels, but I would probably watch ARYA: WEST OF WESTEROS.",NOT,NONE,hasoc_2020_en_644
2298,1.1268922078883265e+18,"RT @connorhannigan2: growing up with siblings
""come here""
""why?""
""just come here""
""no, you’re gonna hit me""",NOT,NONE,hasoc_2020_en_2640
2299,1.1302965860330945e+18,"RT @realDonaldTrump: ....who got them there. Chris Wallace said, “I actually think, whether you like his opinions or not, that Mayor Pete h…",NOT,NONE,hasoc_2020_en_5030
2308,1.1270834094137426e+18,"@PanzaAlt In that case, you are correct, and my comments should probably be thrown on your post before this one.  I… https://t.co/knRKn9RXtO",NOT,NONE,hasoc_2020_en_2534
2309,1.1236512440133592e+18,"@imanmuejaza @kvngcharlie I meannnn if  a place is that bad, i just wouldnt go. Thats just me though🤷🏽‍♀️ gotta see… https://t.co/mru0oCo8tS",NOT,NONE,hasoc_2020_en_2413
2311,1.1267389018953032e+18,"RT @fatherrayo: Girlfriend: that’s why your dad is a crackhead and your mom left you 

Boyfriend: your forehead big

Girlfriend: https://t.…",NOT,NONE,hasoc_2020_en_2874
2316,1.1238146918710477e+18,"RT @Nighttek: Those who started stanning Big Bang recently. I'm so sorry that this is what you come to. I promise it will get better, and i…",NOT,NONE,hasoc_2020_en_144
2317,1.1302150655529491e+18,@Boston_Sports18 We need that fury rematch,NOT,NONE,hasoc_2020_en_2671
2319,1.1267697090455674e+18,Instead of you to be grateful that I did not spell God with small letter g,NOT,NONE,hasoc_2020_en_2659
2320,1.1301194983405855e+18,"How do you interpret dreams? Are they the means our subconscious chooses to help fulfill our heart's deepest, most… https://t.co/jK72iflNZW",NOT,NONE,hasoc_2020_en_1024
2321,1.1235366808148255e+18,@nohasalah_ Ana Ba7bek fash5 ya Noha you don’t even knowww,NOT,NONE,hasoc_2020_en_2637
2323,1.1236831291248845e+18,@Richie_Sloth @New_Tien0 @3ohBlack @_VanillaxTrees You actually think this imbecile works?,NOT,NONE,hasoc_2020_en_3371
2324,1.1270893234073395e+18,RT @ARCHIVE93: in case you’re having a bad day https://t.co/BgKcAF3lHs,NOT,NONE,hasoc_2020_en_4054
2325,1.1268557677584425e+18,"Clear, concise, accurate. @Nigel_Farage and the @brexitparty_uk are shining lights in the malign darkness of our po… https://t.co/YzKvuel8yN",NOT,NONE,hasoc_2020_en_1414
2326,1.1301517357234625e+18,"RT @asherxloren: “don’t do anything stupid until i get back”
“how can i? you’re taking all the stupid with you” https://t.co/G7sCqedHza",NOT,NONE,hasoc_2020_en_1707
2328,1.1236646867702047e+18,Hey I'm _saloduarte_ #Livecam its salo here at goal fuck dildo lovense in ass Watch my show live https://t.co/3yPKrmM00T,NOT,NONE,hasoc_2020_en_1736
2330,1.126890802809049e+18,RT @Pops_Mdl: Thought all these VF+ supporters were being killed off in a white genocide? https://t.co/GPS0gGq315,NOT,NONE,hasoc_2020_en_1512
2331,1.130257117644972e+18,@pd8557 @The_Trump_Train @realDonaldTrump Trump is a pariah who will be removed from office. The worst in history.… https://t.co/3cH9SRK9O2,NOT,NONE,hasoc_2020_en_2241
2332,1.1270845670624092e+18,"RT @saltydkdan: “We didn’t even create Mr. Mime, he just appeared in the original game data during development and we were too scared to re…",NOT,NONE,hasoc_2020_en_328
2333,1.1268334792395039e+18,RT @TheYoungestKeys: A battle rapper will tell you about every single Pokémon’s characteristics and then tell you he’ll shoot you in the ne…,NOT,NONE,hasoc_2020_en_2395
2334,1.1269512469198111e+18,"RT @98Chamberlain_: I won’t chase a 💃🏽 but I’m speed walking cause that ass on her sit bigger than 3 horses 🤩🤩 

Prod. @WHYCONDO  

Sleeper…",NOT,NONE,hasoc_2020_en_2403
2335,1.1270619178252083e+18,RT @mdotbrown: Kevin Durant went down and the Woulda Coulda Ass Rockets couldn’t even get a game against Kevon Looney and Jonas Jerebko. Be…,NOT,NONE,hasoc_2020_en_4296
2337,1.1268101588924498e+18,"Blood results are back, HbA1c levels are off (blood sugar). This would explain a LOT. 
I'm just glad they found som… https://t.co/OW3DSeq4QX",NOT,NONE,hasoc_2020_en_3999
2339,1.123604389430739e+18,"RT @minscosmos: NO DON'T SCROLL DOWN, ARMYS DON'T NEED TO BE THREATENED BY ""NO BTS CONCERT""
WE ARE GONNA VOTE REGARDLESS!! WE WANT TO SEE O…",NOT,NONE,hasoc_2020_en_2196
2342,1.1300457540708434e+18,"@marxiuminlow I’m sorry for misinterpreting it, probably because I used the wrong words. I’ve been overthinking lat… https://t.co/WypF5nwBlV",NOT,NONE,hasoc_2020_en_4747
2344,1.1301464509212508e+18,"RT @itsraimisyahmi: Ouh and ya either member bahan cs their mentality says ""geli la orang lain pun ada awek"" or ""tak lawa ah awek kau"" thos…",NOT,NONE,hasoc_2020_en_3770
2346,1.1236090283687155e+18,"RT @kimkai04148488: Scroll down
⠀

⠀⠀

⠀

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀
Keep scrolling

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀

⠀

⠀

⠀

⠀
now you’re obligated to rt an…",NOT,NONE,hasoc_2020_en_3554
2347,1.1267902778913667e+18,Two years ago and nobody saw it coming cisndkjdjaj,NOT,NONE,hasoc_2020_en_4153
2349,1.1237386449117266e+18,RT @debrun63: The two Standard bearers are from the Imperial Period. On the left is an Imaginifier (3D Emperor's image atop pole) wearing l…,NOT,NONE,hasoc_2020_en_4902
2352,1.1267607122802195e+18,RT @babyadjacent: Found a veteran on tinder today https://t.co/KbBO8bCK3O,NOT,NONE,hasoc_2020_en_1161
2357,1.1268110271174616e+18,@NevadaJack2 Fuck Hillary Lying Clinton,NOT,NONE,hasoc_2020_en_3467
2358,1.1269725372027945e+18,corrupt me!!! teach me how to pleaee you. brainwash me to be the good you want me to be!! use me so much i beg for it when you're not ):,NOT,NONE,hasoc_2020_en_1628
2359,1.1269181328898048e+18,@spittinchiclets Umm... MJ doesn’t know what he’s talking about.  Jamie Benn has a massive hook.  This is his authe… https://t.co/PpwmTh3GW7,NOT,NONE,hasoc_2020_en_4346
2361,1.1235601898803405e+18,"RT @realDonaldTrump: “No President in history has endured such vicious personal attacks by political opponents. Still, the President’s reco…",NOT,NONE,hasoc_2020_en_2311
2365,1.127024747873751e+18,@chicagotribune But they look like such fine young men. #profile,NOT,NONE,hasoc_2020_en_3949
2370,1.1301488248848915e+18,@__theyarenotyou @wetmop3 @MekareMadness @penguwingu @victoriatsao @ironwoodriver @fangirl_uranus @Jguido14 You’re the saviour UWU 👍🏼👍🏼👍🏼,NOT,NONE,hasoc_2020_en_2282
2371,1.1236328268494808e+18,"RT @ketengahketepi: We've all been hurt by words before. So before you speak, think about how your words might affect someone else. Don’t r…",NOT,NONE,hasoc_2020_en_507
2373,1.1267817382926705e+18,Join our Nursing and Midwifery lecturers to learn more about JCU's Bachelor of Nursing Science and the double degre… https://t.co/lkLoQGGaIz,NOT,NONE,hasoc_2020_en_3479
2375,1.1269438733124115e+18,I want some boneless spareribs and some shrimp fried rice😋,NOT,NONE,hasoc_2020_en_2923
2376,1.1235994024157059e+18,You’ll get by with a smileeee,NOT,NONE,hasoc_2020_en_3810
2377,1.1302651413192294e+18,@_EDET_ Sex offenders look for: access to the victim; likelihood victim won’t tell ( are they vulnerable in some wa… https://t.co/CpQmyLRtph,NOT,NONE,hasoc_2020_en_3819
2378,1.1270181040960348e+18,"Want to get the word out? Broadcast your business to 2,500,000+ people for only 20 bucks at https://t.co/JhAlGDB561",NOT,NONE,hasoc_2020_en_4906
2379,1.1300651359497624e+18,RT @fjdanieletto: @Schwarzenegger @ArnoldSports Glad you're ok champ! I knew you would be back!,NOT,NONE,hasoc_2020_en_2582
2384,1.1236174127530557e+18,"RT @mikrotear: bts and txt are two different groups, just bc they're both under bh, doesn't mean they're same
before they debuted so many o…",NOT,NONE,hasoc_2020_en_1806
2386,1.1301782353570488e+18,@mahoupriest You’re too tall,NOT,NONE,hasoc_2020_en_1338
2389,1.1269550721123203e+18,"Never tell people how to do things. Tell them what to do, and they will surprise you with their ingenuity. https://t.co/vMLw21KNo1",NOT,NONE,hasoc_2020_en_748
2390,1.1235951326018724e+18,Who’s going to cry tonight? BTS #BBMAsTopSocial @BTS_twt,NOT,NONE,hasoc_2020_en_5088
2392,1.1237740490652959e+18,RT @JHSMlCDROP: Who’d have thought two years ago when that korean boyband That was causing a stir because they broke into the western marke…,NOT,NONE,hasoc_2020_en_4519
2393,1.1268719619995566e+18,"@AlysabethSpeice @LycTomas Of course you love them, lol, you're one of them",NOT,NONE,hasoc_2020_en_726
2395,1.1267623018879263e+18,"RT @Gertrude_O_D: White people are about 8% of the population.

So if the VF get more than 4%,then it's not unfair to say that most white p…",NOT,NONE,hasoc_2020_en_5044
2396,1.1237228198027346e+18,@Mista71 You're too much. 💋,NOT,NONE,hasoc_2020_en_3601
2398,1.1237479688579072e+18,"RT @logan_terrazas: Some people need to grow some and stop being so sensitive. If I ever post something that offends you, that’s what the b…",NOT,NONE,hasoc_2020_en_4503
2400,1.1236950660889723e+18,RT @abbixstannard: 19 is such a shit age take me back to when I was 18 and didn’t have to pay for my prescriptions 😔😳😡💔😔👎🏻‼️,NOT,NONE,hasoc_2020_en_1074
2401,1.1236116120473436e+18,RT @_MrsTobon: Tell me I’m not one fine baby mama! I won’t believe you🤪 https://t.co/3OiOHgz3Lj,NOT,NONE,hasoc_2020_en_2931
2402,1.1270802301394862e+18,RT @michaelbd: We need a complete and total shutdown on starchitects until we find out what’s going on. https://t.co/drv2ziL7pm,NOT,NONE,hasoc_2020_en_1520
2404,1.1270167996886915e+18,Vanessa rocked my pitch to the edge of the infield/outfield on a fly in her game tonight then found out after the g… https://t.co/4AowLfGXSW,NOT,NONE,hasoc_2020_en_1454
2405,1.1235526653030769e+18,I don’t need u 👅,NOT,NONE,hasoc_2020_en_630
2407,1.1236004929600594e+18,"@courtlizcamp Damn Courtnel, lob your boy an invite sometime.",NOT,NONE,hasoc_2020_en_3544
2409,1.1237271861024973e+18,"RT @stucam7771: Ever heard of John N Mitchell?

He was the US Attorney General 1969-1972 under Nixon.

He was found guilty of conspiracy, o…",NOT,NONE,hasoc_2020_en_5340
2412,1.1302667267955672e+18,RT @chrissyteigen: I am so stupid and so tired please stop expecting things from me,NOT,NONE,hasoc_2020_en_1281
2418,1.1269067831114995e+18,"RT @KingLRG_: Drop your most recent meme, gif, saved pic, video. Lemme see what type of stuff y’all be saving 

I’ll start https://t.co/hzm…",NOT,NONE,hasoc_2020_en_174
2421,1.123805174965973e+18,"They say the truth ain’t pretty but coming from that pretty mouth, the truth is fitting",NOT,NONE,hasoc_2020_en_2610
2423,1.1235651223817624e+18,Just the one unfollower today found tracked by https://t.co/sbQrvKSRhJ,NOT,NONE,hasoc_2020_en_253
2424,1.1237625063071334e+18,RT @junitoboy1: Before ya start w ya bull crap — she’s embodying #oshun the goddess of love and sweet river — @iamcardib — https://t.co/I9P…,NOT,NONE,hasoc_2020_en_2581
2425,1.1300255920349102e+18,"RT @Saffiya_Khan1: @lucyfrown “Innocent people”

No one who turns up to support the racist, fraud, thug and radicaliser ‘Tommy Robinson’ is…",NOT,NONE,hasoc_2020_en_2933
2426,1.1235888076291236e+18,"RT @safeagain1: @realDonaldTrump Facts - we know how you hate them (10,000 documented lies since your presidency began) 140 contacts is not…",NOT,NONE,hasoc_2020_en_234
2429,1.1267893887325266e+18,"RT @izonethings: yujin saying ""come on"" and making a weird face on loop (2019) https://t.co/lohf97e6pJ",NOT,NONE,hasoc_2020_en_398
2430,1.1237013156019364e+18,@brittanyterry_ I need more dets!😍,NOT,NONE,hasoc_2020_en_693
2431,1.1238098474248356e+18,@MoMagic_11 Are you not sick of ah we tried we will go again next season,NOT,NONE,hasoc_2020_en_1879
2432,1.1270658101351342e+18,RT @andrizzzydrea: everything will work itself out and I will be able to overcome the challenges faced against me https://t.co/1bFc3KlLxd,NOT,NONE,hasoc_2020_en_4848
2433,1.123600975305089e+18,"RT @CrazyAntGuy1970: Guys and gals, trust me when I tell you, you’re gonna want to follow these two amazingly talented young women. @ShaniS…",NOT,NONE,hasoc_2020_en_593
2436,1.126748955637715e+18,RT @skinnyhyun: marvel could never come up with a plot this intricate https://t.co/kEkrfV95V7,NOT,NONE,hasoc_2020_en_5071
2437,1.1268923462836265e+18,Mother’s Day is super important to my mom because her mom passed away,NOT,NONE,hasoc_2020_en_2886
2439,1.1301392660953129e+18,@SeaGlassSiren Well that’s all the inspiration I needed! I’ll be spending the rest of my weekend locked in my room!,NOT,NONE,hasoc_2020_en_3202
2440,1.1270675507795272e+18,"Steph Curry is my father

-Pavy",NOT,NONE,hasoc_2020_en_3859
2444,1.1300541091162072e+18,"Stop talking, start doing
Stop talking, start working 
Stop talking, start acting.
Allah yasa mu dace Ameen
-Malam… https://t.co/ZDXvqk8eRm",NOT,NONE,hasoc_2020_en_5183
2445,1.1269411638170952e+18,"If you're looking for work in #Leavenworth, KS, check out this job: https://t.co/9Qw7L7bRCe #Clerical",NOT,NONE,hasoc_2020_en_3797
2446,1.130037004752892e+18,"@julesnorton 1- Identify sick pts 
2- Go through all the pts that have not been post-taken (electronically check bl… https://t.co/ev4yjeo4q8",NOT,NONE,hasoc_2020_en_4774
2448,1.1303333113629286e+18,"RT @arjmxrell: im not fine, i need you",NOT,NONE,hasoc_2020_en_4389
2453,1.1300681390670723e+18,RT @SipPurified: Want to get our limited edition @SipPurified #MaineMendoza Beep Card? Drop by the Aling Puring Convention tomorrow to purc…,NOT,NONE,hasoc_2020_en_3104
2454,1.1267510737654496e+18,"RT @rgpoulussen: #OTD in 1941, Hitler's former number two, Rudolf Hess, flew to Scotland to negotiate a peace. Sublime navigation, but a fu…",NOT,NONE,hasoc_2020_en_1492
2455,1.1270343822068858e+18,"RT @charliekirk11: Facts:

There are 3,142 counties in the US

@realDonaldTrump won 2,626

Trump counties covered 84% of the United States…",NOT,NONE,hasoc_2020_en_3343
2463,1.123631543371481e+18,@w_aavasquez Thank you Wendy! You’re the sweetest 😭,NOT,NONE,hasoc_2020_en_408
2465,1.1236558703430738e+18,"RT @wingsofkings1: All of GOT7 are cut from the same cloth -husband and dad material 

#BBMAsTopSocial GOT7 @GOT7Official https://t.co/cHue…",NOT,NONE,hasoc_2020_en_4235
2468,1.1236571621720595e+18,"@WB_Baskerville Excellent point. 

Above: title page of dissertation of the late Father Victor De Clercq, C.I.C.M.,… https://t.co/3DHdQHQKka",NOT,NONE,hasoc_2020_en_88
2469,1.1236939714133279e+18,@_OdatsG @YessssssGiGi @callher_Lola 0:17 she been waiting to say that shit too 💀💀💀,NOT,NONE,hasoc_2020_en_2179
2472,1.1237524861149306e+18,#nowplaying Too Young To Die (Paul Morrell Mix) by Jamiroquai @jamiroquai @paulmorrell,NOT,NONE,hasoc_2020_en_2360
2475,1.130199932508336e+18,Okay @RGrich15 I love ya but we need more from you #BlueJays,NOT,NONE,hasoc_2020_en_3275
2476,1.1302592105983795e+18,"we’re furocious vegas golden knights fans!
congratulations jordan b on your shutout! and keoni? and what ipolani? t… https://t.co/F6t39VYC7q",NOT,NONE,hasoc_2020_en_2001
